,Année,Clé,Danceabilité,Durée,Energie,Fin du fondu,Fondu de fin,Intensité,Mode,Nom Album,Popularité,Signature Temporelle,Tempo,nom artiste,nom chanson
3836,2004,11,0.0,278.72608,0.0,0.113,274.855,-4.187,1,b'Fate Of Norns',0.4530113067860168,4,125.715,b'Amon Amarth',b'An Ancient Sign Of Coming Storm'
3837,2003,5,0.0,278.96118,0.0,0.486,262.374,-8.497,1,b'Offerings II: All I Have to Give',0.38745493678968246,4,156.147,b'Third Day',b'The Everlasting'
3838,2006,0,0.0,188.47302,0.0,0.378,181.406,-15.299,1,b'Remember That I Love You',0.42544897177226626,4,83.296,b'Kimya Dawson',b'Tire Swing'
3839,0,9,0.0,302.96771,0.0,3.686,291.323,-6.468,1,b'',0.6577877301782209,4,140.644,b'',b''
3840,0,5,0.0,194.01098,0.0,0.263,178.132,-23.705,1,b'Greatest Hits',0.38993113732387735,4,149.975,b'James Taylor',b'James Taylor-Greatest Hits-01-Something in the Way She Moves'
3841,1998,7,0.0,240.95302,0.0,0.595,231.253,-15.803,1,b'Shake That Thing',0.0,4,135.173,b'Stefan Grossman',b'Death Come Creeping'
3842,2004,1,0.0,337.31873,0.0,0.323,325.103,-7.357,0,b'The Benoit/Freeman Project 2',0.0,7,80.036,b'David Benoit & Russ Freeman',b'Club Havana'
3843,1978,4,0.0,229.17179,0.0,0.784,226.871,-11.815,0,b'Boogie Nights',0.36256159959538137,4,114.668,b'Cheryl Lynn',b'Got To Be Real'
3844,0,8,0.0,233.01179,0.0,0.357,226.992,-11.331,1,b'Rhino Hi-Five: Black History Months Songs 3',0.36569908204315005,4,92.136,b'Charles Wright & The Watts 103rd Street Rhythm Band',b'Express Yourself (Album Version)'
3845,0,2,0.0,238.13179,0.0,0.171,238.132,-5.584,1,b'',0.238826104479313,4,93.963,b'',b''
3846,1979,6,0.0,361.97832,0.0,0.508,352.421,-10.297,0,b'Sly & Robbie Ultimate Collection: In Good Company',0.42657245007673267,4,133.749,b'Black Uhuru',"b""Guess Who's Coming To Dinner"""
3847,2006,1,0.0,238.00118,0.0,4.197,224.067,-8.076,1,b'American Myth',0.31811106861228095,4,96.083,b'Jackie Greene',b'Closer To You'
3848,1982,10,0.0,222.85016,0.0,0.096,208.312,-12.336,0,b'Song Review: A Greatest Hits Collection',0.4193085,4,136.807,b'Stevie Wonder',b'Ribbon In The Sky'
3849,1958,7,0.0,169.22077,0.0,0.374,162.389,-14.504,0,b'Everybody Loves The Sunshine',0.4079019181340751,4,147.537,b'Johnny Mathis',b'Wonderful! Wonderful!'
3850,2006,6,0.0,237.47873,0.0,0.304,226.551,-6.021,1,b'I Am [Studio Series Performance Tracks]',0.41094264025378835,4,165.428,b'Mark Schultz',b'I Am'
3851,2004,3,0.0,287.26812,0.0,0.63,274.164,-11.33,1,b'The Best Of Vanessa Williams Volume 2: The Christmas Collection',0.3522917,4,114.218,b'Vanessa Williams',b'Christmas Is'
3852,0,4,0.0,155.97669,0.0,0.438,150.732,-13.58,1,b'',0.3220590662209405,4,162.826,b'',b''
3853,1994,4,0.0,288.57424,0.0,0.438,284.067,-8.344,1,b'Pony Express Record',0.3411107225963837,3,162.074,b'Shudder to Think',b'Own Me'
3854,1990,6,0.0,346.46159,0.0,0.334,332.742,-17.784,1,b'Mixed Up',0.48419875,1,46.203,b'The Cure',b' Close To Me (Closer Mix)'
3855,0,4,0.0,309.31546,0.0,0.084,309.315,-7.62,0,b'',0.0,4,133.454,b'',b''
3856,0,9,0.0,207.69914,0.0,0.09,205.032,-20.087,0,b'',0.0,4,213.169,b'',b''
3857,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,b'',0.0,0,0.0,b'',b''
3858,1987,6,0.0,223.37261,0.0,0.292,216.422,-16.682,0,b'',0.44667644607636087,4,188.482,b'Gipsy Kings',b'INSPIRATION'
3859,1958,4,0.0,152.45016,0.0,0.548,140.202,-11.155,0,b'',0.36734428357893417,1,141.679,b'Jackie Wilson',b'Lonely Teardrops'
3860,0,2,0.0,180.94975,0.0,0.479,173.917,-15.056,1,b'',0.0,4,123.554,b'',b''
3861,0,11,0.0,99.68281,0.0,0.508,93.077,-13.719,0,b'Rural Rhythm Guitar Collection: 25 Bluegrass Guitar Favorites',0.3234349568914048,4,128.485,b'Clarence White',b'Billy in the Low Ground (Album Version)'
3862,0,4,0.0,132.25751,0.0,2.142,123.014,-10.416,1,b'Clairvoyance',0.405235689668053,1,103.05,b'Screaming Trees',b'You Tell Me All These Things'
3863,0,6,0.0,321.77587,0.0,0.27,303.566,-4.553,0,b'Hold Your Colour',0.4026139233436133,4,173.972,b'Pendulum',b'Sounds of Life'
3864,0,2,0.0,18.83383,0.0,0.56,18.834,-31.714,1,b'MOZART: Piano Trios (Complete)',0.0,4,72.341,b'Arion Ensemble',"b'Piano Trio No. 4 in E major, K. 542: III. Allegro'"
3865,2005,7,0.0,367.17669,0.0,0.364,333.781,-22.923,0,b'The More I See You',0.3970665326372615,3,107.201,b'Oscar Peterson',b'The More I See You'
3866,2005,4,0.0,254.37995,0.0,0.282,249.829,-27.144,0,b'Sepidar',0.39699410173880817,1,159.527,b'Fariborz Lachini',b'Nasim'
3867,2006,2,0.0,268.5122,0.0,0.491,258.096,-6.543,1,b'Ben Kweller',0.4235984736583799,4,141.907,b'Ben Kweller',b'Penny on the Train Track'
3868,0,4,0.0,222.37995,0.0,0.347,200.057,-10.937,1,b'James Taylor At Christmas',0.38993113732387735,3,147.83,b'James Taylor',b'Go Tell It On The Mountain'
3869,1979,1,0.0,301.00853,0.0,0.445,296.112,-7.661,1,b'The Best of-20th Century Masters',0.38840055156499886,4,100.812,b'The Gap Band',b'Shake'
3870,2004,9,0.0,212.94975,0.0,0.16,201.718,-12.43,0,b'Winter Carols',0.3138465446642649,4,119.913,"b""Blackmore's Night""",b'Emmanuel'
3871,0,10,0.0,300.17261,0.0,3.03,285.373,-25.657,1,b'',0.0,3,110.464,b'',b''
3872,0,1,0.0,263.07873,0.0,0.113,247.49,-11.63,0,b'',0.0,4,93.949,b'',b''
3873,2004,2,0.0,324.64934,0.0,0.473,309.139,-9.18,1,b'More Adventurous',0.43600255173411595,4,118.418,b'Rilo Kiley',b'A Man/Me/Then Jim (Album Version)'
3874,1967,7,0.0,192.70485,0.0,0.485,180.512,-12.495,1,b'Sings The Standards',0.1978096109947248,4,121.897,b'Vikki Carr',"b""Can't Take My Eyes Off You"""
3875,2006,11,0.0,296.04526,0.0,0.09,289.913,-6.987,1,b'Passion: A Generation United For His Renown',0.4312045781307252,4,157.992,b'Matt Redman',b'You Never Let Go'
3876,2006,0,0.0,259.49995,0.0,0.526,248.117,-7.913,1,b'Bottoms of Barrels',0.4078254,4,130.097,b'Tilly and the Wall',b'Rainbows in the Dark'
3877,2004,5,0.0,390.922,0.0,3.692,372.291,-26.665,1,b'Liquid Mind VII: Reflection',0.34043241368271904,4,125.2,b'Liquid Mind',b'In The Stillness'
3878,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,b'',0.0,0,0.0,b'',b''
3879,1973,3,0.0,188.81261,0.0,0.361,176.878,-9.573,1,b'',0.0,4,120.293,b'Hues Corporation',b'ROCK THE BOAT'
3880,0,10,0.0,249.28608,0.0,0.0,238.045,-7.024,0,b'Unforgettable',0.3846597702796085,4,91.027,b'Selena Y Los Dinos',b'La Carcacha'
3881,0,5,0.0,251.55873,0.0,0.409,251.559,-5.76,0,b'We Lift Your Name',0.0,4,86.915,"b""Keith O'Neal & Expression of Praise""","b""You've Been Faithful"""
3882,0,3,0.0,505.25995,0.0,0.0,485.814,-12.981,0,b'The Very Best Of',0.3688043,4,172.267,b'Donald Byrd',b'Here Am I'
3883,1965,0,0.0,115.56526,0.0,0.386,108.936,-25.005,1,b'A Charlie Brown Christmas',0.3267843563258077,4,39.137,b'Vince Guaraldi Trio',b'Hark The Herald Angels Sing'
3884,0,2,0.0,176.97914,0.0,0.328,163.312,-24.875,1,b'Those Pleasant Days: Anthology',0.0,3,88.252,b'Stefan Grossman',b'The First Time I Ever Saw Your Face'
3885,0,7,0.0,367.04608,0.0,5.851,346.651,-23.145,1,b'',0.0,5,72.233,b'',b''
3886,2006,1,0.0,260.93669,0.0,0.09,256.94,-4.882,1,b'Cannibal Anthem',0.37096501218398287,5,85.304,b':wumpscut:',b'Wir Warten'
3887,2002,6,0.0,290.92526,0.0,0.421,278.622,-7.482,0,b'Diem',0.44696965126570243,4,130.084,b'Rodrigo y Gabriela',b'Diem'
3888,1997,5,0.0,165.27628,0.0,0.508,155.847,-13.79,0,b'Billy May Plays The Standards',0.0,4,87.656,b'Billy May',b'Till There Was You'
3889,1979,4,0.0,152.34567,0.0,0.242,137.497,-10.617,1,b'Ultimate Grammy Collection: Classic Country',0.3886077050408241,3,93.907,b'Waylon Jennings & Willie Nelson',"b""Mammas Don't Let Your Babies Grow Up To Be Cowboys"""
3890,1992,2,0.0,248.81587,0.0,0.09,248.816,-13.846,1,b'thisisme then: the best of common',0.44646168,4,94.986,b'Common',b'Take It EZ'
3891,0,8,0.0,212.27057,0.0,0.246,208.08,-6.833,1,b'Best Of Volume 1',0.4215258876799378,1,141.381,b'Van Halen',b'Panama (Album Version)'
3892,1971,11,0.0,222.11873,0.0,0.096,220.114,-10.411,0,b'The Who By Numbers',0.41926134,4,136.786,b'The Who',b'Behind Blue Eyes'
3893,0,6,0.0,151.48363,0.0,0.0,139.447,-8.569,0,b'',0.0,1,128.069,b'',b''
3894,2001,6,0.0,228.88444,0.0,0.102,217.588,-4.755,0,b'Greatest Hits',0.4704465,4,93.692,b'Nas',b'Got Ur Self A...'
3895,1958,1,0.0,195.57832,0.0,0.333,190.711,-16.702,1,b'Benny Goodman: Very Best of Benny Goodman',0.3431792058951319,4,170.454,b'Benny Goodman',"b""One O'Clock Jump"""
3896,1994,2,0.0,329.24689,0.0,0.258,319.292,-18.867,0,b'The Man From Ipanema',0.0,5,86.721,b'Ant\xc3\xb4nio Carlos Jobim',b'O Grande Amor'
3897,0,1,0.0,178.02404,0.0,0.294,172.809,-16.088,1,b'',0.0,1,98.433,b'',b''
3898,0,7,0.0,312.16281,0.0,0.432,306.828,-12.602,0,"b""90's Soul Number 1's""",0.29453661023791133,4,129.985,b'Jodeci',b'Stay (Radio Version)'
3899,0,6,0.0,213.41995,0.0,0.0,203.343,-10.938,1,b'Gold (1967 - 1972)',0.45384520837973114,4,93.632,b'Bob Marley',b'Who Is Mr Brown'
3900,0,0,0.0,217.96526,0.0,0.421,208.521,-9.533,1,b'',0.445943652305247,4,208.32,b'Pepe Aguilar',b'ME FALTA VALOR'
3901,1992,2,0.0,348.1073,0.0,4.557,309.661,-16.43,1,b'Lazer Guided Melodies',0.30971959889797307,4,151.933,b'Spiritualized',b'Angel Sigh'
3902,1993,7,0.0,380.29016,0.0,0.311,374.201,-21.03,1,b'Gold',0.3287241281297396,7,146.35,b'Stan Getz',b'East Of The Sun (And West Of The Moon)'
3903,0,11,0.0,260.28363,0.0,2.026,256.383,-4.496,1,b'In The Mode',0.0,1,113.377,b'Roni Size',b'Snapshot (Instrumental Version)'
3904,0,4,0.0,231.44444,0.0,0.0,226.174,-22.404,1,"b""Lightnin' Strikes Twice - Live""",0.3859387912833094,1,61.727,"b""Lightnin' Hopkins""",b'From Man To Man'
3905,0,5,0.0,326.03383,0.0,0.483,321.295,-11.825,0,b'',0.0,4,116.053,b'',b''
3906,0,11,0.0,192.05179,0.0,0.321,183.809,-16.965,1,b'Founder of the Delta Blues',0.2803979668927591,1,94.402,b'Charlie Patton',b'Magnolia Blues'
3907,1998,1,0.0,859.11465,0.0,10.211,854.094,-8.95,1,b'Crippled Lucifer',0.40118955421716895,3,86.054,b'Burning Witch',b'Sea Hag'
3908,1962,0,0.0,165.27628,0.0,0.427,155.069,-10.903,1,b'The Man Who Invented Soul',0.4336391282102284,3,106.169,b'Sam Cooke',b'Bring It On Home To Me'
3909,2005,5,0.0,207.15057,0.0,0.299,196.923,-8.544,1,b'Christmas Songs',0.4250512,4,134.393,b'Diana Krall',b'Sleigh Ride'
3910,1975,11,0.0,203.62404,0.0,0.292,190.34,-12.992,1,b'',0.39454657839164103,4,94.336,b'The Righteous Brothers',"b""(You're My) Soul And Inspiration"""
3911,0,7,0.0,202.78812,0.0,0.543,193.701,-7.685,1,b'Heavy Handed Peace & Love',0.34320918747220586,4,118.006,b'Frank Smith',b'Throwin Rocks'
3912,0,10,0.0,696.63302,0.0,2.664,683.973,-23.093,1,b'Janacek: Chamber & Orchestral Works',0.0,4,140.805,b'Paul Crossley',b'Theme and Variations for solo piano'
3913,0,2,0.0,304.24771,0.0,0.107,297.749,-6.226,1,b'Dame Otra Oportunidad',0.0,4,96.079,b'Raul\xc3\xadn Rosendo',b'Barranquillero (Nueva Version)'
3914,0,1,0.0,296.69832,0.0,5.335,288.374,-12.447,1,b'',0.0,4,88.126,b'',b''
3915,0,8,0.0,204.9824,0.0,0.229,201.369,-13.947,0,"b'Birth Of The Hot - The Classic Chicago ""Red Hot Peppers"" Sessions 1926-27'",0.3782617670488986,4,100.42,b'Jelly Roll Morton & His Red Hot Peppers',b'Doctor Jazz'
3916,0,2,0.0,313.18159,0.0,0.444,307.322,-25.53,0,b'Cherubini: Sinfonia In Re Maggiore - M\xc3\xa9d\xc3\xa9e Overture - Ifigenia In Aulide Overture - Le Crescendo Overture',0.0,1,138.057,b'Donato Renzetti & Orchestra Della Toscana',b'Sinfonia In Re Maggiore: Minuetto. Allegro Non Tanto'
3917,0,5,0.0,202.08281,0.0,2.188,190.56,-27.67,1,b'',0.0,4,88.218,b'',b''
3918,0,10,0.0,236.7473,0.0,0.287,232.629,-5.9,0,b'',0.4115956324482077,4,103.03,b'',b''
3919,0,5,0.0,153.93914,0.0,0.34,145.943,-14.072,1,b'A Gene Autry Christmas',0.37807309424548063,3,102.102,b'Gene Autry',b'Merry Christmas Waltz'
3920,0,9,0.0,161.69751,0.0,0.549,154.569,-11.684,1,"b""Move Along With Stompin' Tom""",0.3593665801517378,4,110.26,"b""Stompin' Tom Connors""","b""The Night I Stole Sammy Morgan's Gin"""
3921,1997,0,0.0,124.76036,0.0,0.101,120.732,-6.784,0,b'The Archive: Live_ Lost and Found',0.43808883578647934,5,94.421,b'Rakim',"b""Guess Who's Back"""
3922,2004,11,0.0,222.4322,0.0,0.219,216.961,-5.693,0,b'The Dusty Foot Philosopher',0.38197232055574726,4,106.001,"b""K'naan""",b'Soobax'
3923,2003,4,0.0,299.33669,0.0,0.473,290.511,-5.217,0,b'Back Seat Beats',0.45419714,4,100.987,b'Snoop Dogg',"b'Beautiful (Feat. Pharrell, Uncle Charlie Wilson)'"
3924,0,2,0.0,301.47873,0.0,2.096,293.883,-6.464,1,b'Chips From The Chocolate Fireball',0.0,4,116.823,b'The Dukes of Stratosphear',b'What In The World ? (2001 Digital Remaster)'
3925,2006,10,0.0,191.55546,0.0,3.373,179.264,-10.785,1,b'Songs For Bright Street',0.25520443061923753,4,84.803,b'Amy Speace',b'Water Landing'
3926,1975,7,0.0,256.80934,0.0,0.52,246.137,-12.141,1,b'Crossroads',0.4256587390629017,5,87.865,b'Eric Clapton',b'Crossroads'
3927,0,10,0.0,138.89261,0.0,0.427,128.54,-11.465,1,b'Walking To New Orleans',0.3319180932095758,4,91.657,b'Fats Domino',b'Let The Four Winds Blow (2002 Digital Remaster)'
3928,0,1,0.0,171.12771,0.0,0.612,163.573,-11.928,1,b'',0.22809686505413185,7,98.76,b'',b''
3929,0,0,0.0,253.07383,0.0,0.084,253.074,-10.96,1,b'',0.0,3,136.923,b'',b''
3930,0,7,0.0,410.20036,0.0,0.379,406.094,-10.491,1,b'',0.37465826166961336,1,100.716,b'',b''
3931,0,7,0.0,328.69832,0.0,0.293,309.841,-5.15,0,b'Hold Your Colour',0.4026139233436133,4,174.006,b'Pendulum',b'Hold Your Colour'
3932,0,10,0.0,345.62567,0.0,0.09,340.439,-5.948,1,b'Legacy of the Catacombs',0.3759745969147971,1,127.992,b'Nile',b'Cast Down the Heretic'
3933,2006,0,0.0,157.33506,0.0,0.229,150.256,-2.947,1,b'The Blakes',0.351624924299637,4,101.105,b'The Blakes',b'Modern Man'
3934,0,3,0.0,143.98649,0.0,0.538,137.503,-14.919,1,b'The Amazing Bud Powell: Vol. 2 (The Rudy Van Gelder Edition)',0.3918519734278791,1,73.387,b'Bud Powell',b'Glass Enclosure (Rudy Van Gelder 24Bit Mastering 98) (1998 Digital Remaster)'
3935,0,9,0.0,231.3922,0.0,0.09,227.178,-6.44,1,b'Techincolour Mother',0.31364457264097584,4,109.658,b'Turn Me On Dead Man',b'Dreams'
3936,2001,9,0.0,414.04036,0.0,0.247,405.473,-9.529,1,b'Let It Come Down',0.30971959889797307,3,155.838,b'Spiritualized\xc2\xae',"b""Don't Just Do Something"""
3937,2007,7,0.0,264.95955,0.0,2.142,264.96,-6.885,1,b'We Were Dead Before The Ship Even Sank',0.46969248164425137,4,103.986,b'Modest Mouse',b'Missed The Boat'
3938,1995,0,0.0,182.02077,0.0,0.09,170.62,-12.907,1,b'Storyteller - Live at the Bluebird 1992',0.3519329,4,183.158,b'Billy Joe Shaver',b'You Asked Me To'
3939,1991,5,0.0,191.63383,0.0,0.141,184.082,-17.473,1,b'Kokomo Arnold Vol. 1 (1930 - 1935)',0.0,4,99.945,b'Kokomo Arnold',b'Monday Morning Blues'
3940,2007,2,0.0,297.9522,0.0,0.47,279.986,-8.815,0,b'Qu\xc3\xa9 Hiciste',0.4944475740579454,5,77.438,b'Jennifer Lopez',b'Qu\xc3\xa9 Hiciste'
3941,0,1,0.0,182.17751,0.0,0.09,182.178,-27.568,1,b'Is There Anyone Else Outside?',0.0,3,109.006,b'Aughra & Mosh Patrol',"b""I'm Going To Sleep On It"""
3942,0,9,0.0,306.07628,0.0,0.328,298.353,-9.229,1,b'',0.0,4,122.465,b'',b''
3943,0,2,0.0,324.96281,0.0,0.197,315.739,-13.986,0,b'Celtic Christmas Music: Instrumental Songs',0.0,3,124.642,b'Music-Themes',b'Oh Christmas Tree'
3944,1997,7,0.0,214.12526,0.0,0.361,196.243,-8.374,1,b'',0.4738502173476551,4,99.311,b'Tim McGraw',b'FOR A LITTLE WHILE'
3945,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,b'',0.0,0,0.0,b'',b''
3946,1998,3,0.0,277.83791,0.0,0.274,267.128,-7.421,1,b'',0.4185719619517765,1,108.24,b'C\xc3\xa9line Dion',"b""DON'T SAVE IT ALL FOR CHRISTMAS DAY"""
3947,0,6,0.0,146.41587,0.0,0.287,138.014,-15.133,0,b'',0.0,1,180.966,b'',b''
3948,0,9,0.0,178.49424,0.0,0.09,169.564,-14.408,1,b'The Big Bill Broonzy Story',0.4000630353828127,1,66.676,b'Big Bill Broonzy',b'Plowhand Blues'
3949,2002,1,0.0,251.58485,0.0,4.632,234.446,-17.793,0,b'Arkestra One',0.2862192142922877,1,111.249,b'Arkestra One',b'into_the_light_220_lame_presetextreme'
3950,1967,4,0.0,132.70159,0.0,0.282,124.952,-13.251,0,"b""When You're Strange""",0.4815674094532286,4,118.211,b'The Doors',b'People Are Strange'
3951,0,3,0.0,342.15138,0.0,0.096,338.617,-15.976,1,b'',0.0,4,35.796,b'',b''
3952,0,11,0.0,258.5073,0.0,0.462,241.238,-5.762,1,b'The Best of Hootie & The Blowfish',0.4412780299752879,4,86.505,b'Hootie & the Blowfish',b'Hold My Hand (LP Version)'
3953,1988,5,0.0,284.05506,0.0,0.0,262.223,-7.45,0,b'Greatest Hits',0.3805161275593065,4,109.323,b'BeBe & CeCe Winans',b'Heaven'
3954,2004,0,0.0,210.18077,0.0,0.469,199.262,-11.215,1,b'',0.47671906052044966,4,151.962,b'Norah Jones',b'WHAT AM I TO YOU?'
3955,2007,6,0.0,230.89587,0.0,2.786,226.888,-3.813,1,b'Nocturnal',0.39221031201060547,4,216.146,b'The Black Dahlia Murder',b'What A Horrible Night To Have A Curse'
3956,0,5,0.0,168.80281,0.0,0.444,164.078,-15.653,1,b'A Piano Anthology',0.0,4,107.734,b'Frank Melrose',b'Jelly Roll Stomp'
3957,2005,9,0.0,279.27465,0.0,2.09,270.727,-15.319,1,b'Amarantine',0.4537221926541522,3,120.958,b'Enya',b'Water shows the hidden heart'
3958,0,9,0.0,137.69098,0.0,0.467,128.656,-10.426,1,b'',0.0,1,165.055,b'',b''
3959,0,2,0.0,626.18077,0.0,1.034,613.709,-22.646,0,b'',0.0,1,75.759,b'',b''
3960,1958,7,0.0,115.53914,0.0,0.341,109.215,-10.357,0,b'The Complete Sarah Vaughan On Mercury Vol.2',0.39889557354767524,4,162.427,b'Sarah Vaughan',b'Lucky In Love'
3961,0,11,0.0,217.28608,0.0,0.0,211.006,-12.827,1,b'',0.3043403019146127,4,113.055,b'Porno for Pyros',b'PETS (LYRICS!) *SAFE HARBOR*'
3962,0,9,0.0,163.7873,0.0,0.316,154.047,-16.852,1,b'Made & Played',0.16089177951167682,4,118.758,b'Wayne Henderson',b'Wheels'
3963,0,11,0.0,110.94159,0.0,0.34,105.639,-10.704,0,b'',0.0,4,126.496,b'',b''
3964,2000,2,0.0,267.44118,0.0,0.368,256.778,-13.967,1,b'Wicked',0.2298849034353208,1,86.229,b'Shemekia Copeland',b'Beat Up Guitar'
3965,0,10,0.0,144.40444,0.0,0.363,139.047,-8.221,1,b'Gift Wrapped: 20 Songs That Keep On Giving',0.258255777594191,4,73.909,b'Michael Bubl\xc3\xa9',b'Let It Snow_ Let It Snow_ Let It Snow [Live]'
3966,0,2,0.0,264.95955,0.0,0.177,262.118,-6.59,0,b'',0.0,4,96.394,b'',b''
3967,1978,7,0.0,254.71955,0.0,0.624,238.08,-8.593,0,"b""Now That's What I Call Classic Rock""",0.3719659644907246,1,106.108,b'Styx',b'Renegade'
3968,2002,4,0.0,200.64608,0.0,0.398,190.142,-6.451,1,b'Greatest Hits',0.40977624,4,90.117,b'Mark Wills',"b""Somethin' (Greatest Hits Version)"""
3969,2001,10,0.0,197.22404,0.0,0.274,179.972,-8.519,0,b'Revolutionary Vol. 1 (Bonus Edition)',0.67418003,4,86.211,b'Immortal Technique',b'Positive Balance'
3970,0,7,0.0,126.17098,0.0,0.368,115.212,-37.001,1,b'',0.0,3,97.648,b'',b''
3971,0,2,0.0,117.89016,0.0,0.084,112.663,-10.218,1,b'',0.6664068909580066,1,161.891,b'The Beatles',b'SUN KING/MR.MUSTARD/POLY.PAM/BATHROOM WINDOW'
3972,0,3,0.0,202.05669,0.0,0.946,191.721,-19.609,1,b'Mozart Edition Volume 22',0.0,1,80.277,b'Burkhard Glaetzner',b'Divertimento In E Flat Major Kv 113: Allegro'
3973,1977,7,0.0,189.41342,0.0,0.275,184.082,-16.586,1,b'Talking Heads 77',0.44808823,4,128.856,b'Talking Heads',b'New Feeling'
3974,0,2,0.0,120.31955,0.0,0.268,115.96,-28.182,0,b'Puccini: Opera Edition',0.0,3,226.864,b'Ram\xc3\xb3n Vargas',b'La tua Proserpina - Manon Lescaut / Act 1'
3975,2006,2,0.0,228.17914,0.0,0.264,219.33,-5.659,1,b'the information',0.40709275,3,144.544,b'Beck',b'strange apparition'
3976,1957,11,0.0,195.73506,0.0,0.438,185.551,-18.225,0,b'Christmas Downloads - The Ultimate Collection',0.4300457467258111,4,65.436,b'Frank Sinatra',"b""I'll Be Home For Christmas"""
3977,1983,11,0.0,169.24689,0.0,0.424,165.698,-5.957,1,b'Violent Femmes',0.378383795168345,3,82.513,b'Violent Femmes',b'Promise'
3978,0,0,0.0,164.0224,0.0,0.427,156.845,-9.696,1,b'20 Super Exitos - Antonio Aguilar',0.4029699100780708,3,87.549,b'Antonio Aguilar',b'Mi Ranchito'
3979,1967,2,0.0,187.42812,0.0,0.281,182.404,-15.078,1,b'',0.4815674094532286,4,121.662,b'The Doors',b'STRANGE DAYS'
3980,1999,1,0.0,313.23383,0.0,0.467,308.315,-7.93,0,b'',0.4125648413604035,4,184.531,b'Grupo Niche',b'Han Cogido La Cosa'
3981,2003,1,0.0,295.20934,0.0,0.369,285.571,-8.742,0,b'Terra Firma',0.27823583643177324,4,146.008,b'Acoustic Syndicate',b'Better for This'
3982,1976,7,0.0,382.14485,0.0,0.427,374.526,-8.758,1,b'Their Greatest Hits 1971-1975',0.38201463,4,132.787,b'Eagles',"b""Lyin' Eyes"""
3983,2006,1,0.0,194.48118,0.0,0.479,190.729,-21.409,1,b'Snowy Morning Blues',0.27993764233008245,4,115.857,b'James P. Johnson',"b""You've Got To Be Modernistic"""
3984,2005,4,0.0,502.56934,0.0,0.421,466.001,-13.381,1,b'Feels',0.46166370515045796,5,76.102,b'Animal Collective',b'Banshee Beat'
3985,0,10,0.0,356.72771,0.0,4.992,352.816,-25.892,1,b'Live At Redlands University',0.35116171198575813,1,139.72,b'Stan Kenton',b'A Little Minor Booze'
3986,2007,9,0.0,386.16771,0.0,0.09,386.168,-8.926,0,b'Nocturnal',0.38268100706159114,4,129.323,b'Matt Darey',b'Air Conditionne [Original Mix]'
3987,0,9,0.0,242.54649,0.0,0.419,236.96,-7.934,1,b'',0.37766931838549994,3,109.089,b'',b''
3988,0,3,0.0,178.41587,0.0,0.681,171.648,-21.989,1,b'Doc Watson on Stage',0.38335727658799734,4,99.758,b'Doc Watson',b'Spikedriver Blues'
3989,1976,11,0.0,230.47791,0.0,0.45,217.861,-12.735,1,b'Spirit',0.43741757154279026,4,97.284,b'John Denver',b'Come And Let Me Look In Your Eyes'
3990,0,7,0.0,172.22485,0.0,0.305,160.636,-9.055,1,b'',0.36852367148865717,1,182.476,b'',b''
3991,2006,7,0.0,222.11873,0.0,5.759,218.924,-16.295,0,b'Spiritual Garden',0.3798630375372164,4,98.004,b'Kitaro',b'Gentle Forest'
3992,1986,5,0.0,279.97995,0.0,0.09,269.415,-5.314,1,b'Robert Cray Live At The BBC',0.37757623,4,123.593,b'Robert Cray',"b""Nothin' But A Woman"""
3993,0,2,0.0,249.12934,0.0,0.304,228.072,-14.499,1,b'Berkeley Guitar',0.34966686727566454,4,78.004,b'Sean Smith',b'What Once Was Will Be.'
3994,0,11,0.0,181.57669,0.0,0.282,172.362,-17.701,1,"b""The Ad Libs' The Boy From New York City""",0.28281092815946923,4,74.562,b'The Ad Libs',b'The Boy From New York City - Original'
3995,1985,7,0.0,433.21424,0.0,0.287,406.042,-25.043,0,b'Nightfall',0.3144418125081895,1,82.08,b'David Lanz',b'Nightfall'
3996,0,10,0.0,348.18567,0.0,2.218,319.576,-25.31,1,b'',0.0,3,169.481,b'',b''
3997,0,3,0.0,241.18812,0.0,0.09,241.188,-15.279,1,b'',0.0,3,114.176,b'',b''
3998,0,3,0.0,168.61995,0.0,0.0,152.462,-25.745,0,b'',0.3179173738728578,4,168.542,b'',b''
3999,0,1,0.0,285.43955,0.0,0.0,269.822,-7.436,1,b'Joy',0.41072476200584646,3,107.55,b'Avalon',"b""Don't Save It All For Christmas Day (Joy Album Version)"""
4000,1999,0,0.0,155.37587,0.0,0.352,149.879,-12.387,1,b'Serie Platino',0.0,3,107.501,b'Mariachi Vargas de Tecalitl\xc3\xa1n',b'La Bikina'
4001,2007,4,0.0,187.55873,0.0,1.094,173.917,-10.991,0,b'Sky Blue Sky',0.48628503,4,150.485,b'Wilco',b'Either Way'
4002,1970,10,0.0,211.43465,0.0,0.313,196.952,-18.601,0,b'Stone Flower',0.0,3,167.467,b'Ant\xc3\xb4nio Carlos Jobim',"b""Children's Games"""
4003,1984,7,0.0,269.94893,0.0,0.142,266.437,-6.368,1,b'Powerslave',0.48481586873537963,4,134.12,b'Iron Maiden',b'Aces High'
