,Année,Clé,Danceabilité,Durée,Energie,Fin du fondu,Fondu de fin,Intensité,Mode,Nom Album,Popularité,Signature Temporelle,Tempo,nom artiste,nom chanson
4123,0,7,0.0,175.72526,0.0,0.16,167.155,-6.612,0,b'Life Is Good',0.360829937368727,4,117.532,b'Emilio',b'Even If I Tried'
4124,0,2,0.0,178.33751,0.0,0.0,175.804,-7.488,1,b'Encuentro De Charangas',0.30474365953929233,4,128.367,b'Orquesta Sublime',b'Se Acabo El Carbon'
4125,1981,4,0.0,214.43873,0.0,0.351,210.982,-12.551,1,b'Nature Of The Beast',0.4104772001409885,1,138.572,b'April Wine',b'Caught In The Crossfire'
4126,2009,10,0.0,86.22975,0.0,0.385,81.757,-20.551,1,b'Fantastic Mr. Fox (Original Soundtrack)',0.5603808051579506,4,120.08,b'Alexandre Desplat',b'High-Speed French Train'
4127,2004,0,0.0,356.23138,0.0,0.415,348.839,-5.861,1,b'DJ Edition',0.37230746346160065,4,131.985,b'Novaspace',b'Summer Of Love'
4128,2008,10,0.0,191.55546,0.0,0.0,184.291,-4.622,0,b'Headlock',0.3792263655405656,3,121.988,b'Esser',b'Headlock'
4129,2009,5,0.0,278.46485,0.0,0.0,275.702,-5.808,1,b'Martin Schanche',0.3923252825279137,4,132.642,b'Black Debbath',b'Where To Piss And Shit In Oslo'
4130,2000,8,0.0,185.36444,0.0,0.0,179.531,-7.531,1,b'Radio Hits 3',0.3470069209304056,4,95.575,b'Helen Love',b'Shifty Disco Girl'
4131,0,4,0.0,445.33506,0.0,0.0,425.877,-9.305,0,b'Missing',0.3725475702431149,4,125.997,b'Nicola Fasano Feat. Paula B',b'Missing (Olivier Berger Mix)'
4132,0,2,0.0,209.10975,0.0,0.122,190.845,-8.28,1,b'Esto Es Lo Nuestro Vol.2',0.3586816927689548,4,107.233,b'Mazz',b'Borrare Tu Nombre'
4133,2004,4,0.0,207.882,0.0,0.485,198.362,-11.38,1,"b""A's_ B's And Rarities""",0.40664264869909944,4,124.519,b'Suzi Quatro',b'Kids Of Tragedy'
4134,1982,5,0.0,316.39465,0.0,0.193,299.259,-11.763,0,b'Hello_ I Must Be Going',0.5783016335967479,4,121.044,b'Phil Collins',"b""I Cannot Believe It's True"""
4135,0,0,0.0,239.75138,0.0,3.587,221.971,-6.243,1,b'Factory Records: Communications 1978-92',0.42410827741635393,4,117.933,b'Happy Mondays',b'Kinky Afro [Remastered Version]'
4136,0,5,0.0,198.50404,0.0,0.29,192.772,-16.274,1,b'The Atlantic Records Story',0.3645865754085436,5,101.77,b'Joe Turner',b'Chains Of Love'
4137,1994,5,0.0,196.88444,0.0,5.329,192.546,-14.618,1,b'The Columbia Years:  1922-1940',0.33109012633891616,5,77.963,b'Eddie Cantor',b'When My Ship Comes In'
4138,1993,4,0.0,229.45914,0.0,0.189,213.49,-8.705,0,b'RCA Country Legends',0.36496860827348665,4,163.969,b'K.T. Oslin',b'Come Next Monday'
4139,0,10,0.0,203.2322,0.0,0.16,200.121,-4.703,1,b'Finally',0.33536857774641954,4,104.71,b'Justin',b'Show Me'
4140,0,7,0.0,122.51383,0.0,0.311,111.183,-36.353,0,b'Lullaby - Music for the Quiet Times',0.2918834217879059,1,104.289,b'The American Boychoir',b'Minuet in g minor'
4141,1984,5,0.0,228.12689,0.0,0.0,225.512,-13.844,1,b'Junge Roemer',0.48578160227478057,4,123.028,b'Falco',"b""Brillantin' Brutal'"""
4142,0,7,0.0,94.51057,0.0,0.0,92.143,-5.116,1,b'New Hope for the Wretched / Metal Priestess',0.0,4,124.439,b'The Plasmatics',b'Living Dead'
4143,0,11,0.0,238.8371,0.0,0.0,230.586,-8.696,0,b'Drama_ Spiel und Blut (Das Archiv Teil 1)',0.29398439015383726,4,96.154,b'Der Moderne Man',b'Gib mir den Tod (Live)'
4144,1997,7,0.0,218.3571,0.0,7.947,202.832,-9.978,1,b'Best Of Buddy Miles',0.4184295978846103,5,94.57,b'Buddy Miles',b'Midnight Rider'
4145,0,9,0.0,277.15873,0.0,0.178,270.536,-3.397,0,b'Chao Wo',0.25680336879461524,4,135.064,b'Miriam Yeung',b'Chao Wo'
4146,0,6,0.0,84.1922,0.0,0.0,84.192,-20.105,0,"b""Musica Sacra Nella Napoli del '700""",0.0,1,59.49,b'Dan Shen_ Gruppo Vocale Cantemus_ Ensemble Airone_ Luigi Marzola',b'Miserere: XI. Cor Mundum'
4147,1996,2,0.0,294.08608,0.0,0.214,282.064,-7.795,1,b'Notwithstanding',0.24729252791936776,4,191.033,b'Chalk Farm',b'Lillie Anne'
4148,2008,9,0.0,293.66812,0.0,0.0,280.091,-4.256,0,b'Monuments',0.4898126195631534,3,163.935,b'This Or The Apocalypse',b'Two Wars'
4149,2002,9,0.0,138.44853,0.0,0.0,128.772,-7.359,0,b'Rocket Redux',0.3556464690258315,1,164.23,b'Rocket From The Tombs',b'Frustration'
4150,0,0,0.0,117.83791,0.0,0.16,114.364,-10.688,1,b'Ooh Wee Pretty Baby!',0.3171877691384044,3,81.988,b'Long John Hunter',b'Slash'
4151,2001,0,0.0,303.90812,0.0,0.321,283.684,-11.576,1,b'Sigui',0.2666459054981068,1,125.693,b'Djelimady Tounkara',b'Sigui'
4152,0,7,0.0,287.16363,0.0,0.172,287.164,-15.502,1,b'Naked Songs Live And Acoustic',0.5031516059846183,3,90.373,b'Rickie Lee Jones',b'It Must Be Love (Live Acoustic Version)'
4153,0,9,0.0,173.19138,0.0,1.19,168.856,-7.099,1,b'Very Best Of Degarmo & Key',0.3188342314584762,5,127.89,b'DeGarmo & Key',b'Out Of The Danger Zone (Degarmo And Key Album Version)'
4154,2008,2,0.0,531.61751,0.0,0.0,531.617,-9.827,1,b'Minimum - Maximum',0.5204121100542216,4,166.015,b'Kraftwerk',b'Autobahn (Live)'
4155,0,1,0.0,178.49424,0.0,0.132,171.677,-20.418,1,b'Dee Clark Selected Hits Vol. 3',0.3435088776923589,4,82.79,b'Dee Clark',b'Whispering Grass - Original'
4156,0,6,0.0,145.10975,0.0,0.0,140.005,-9.146,0,b'Jim Jones Presents M.O.B. (Members Of Byrdgang)',0.387243574627964,4,151.936,b'J.R. Writer_ Jha Jha',b'What It Do'
4157,0,4,0.0,208.45669,0.0,1.228,205.671,-5.641,0,b'A la Conquista',0.0,4,191.956,b'Mr. Grillo',b'Aqui Estoy'
4158,2001,5,0.0,163.52608,0.0,0.0,163.526,-11.977,1,"b""Number 1's of the 50's""",0.31054467213545245,4,107.302,b'Eddie Calvert',b'O Mein Papa'
4159,2004,7,0.0,195.21261,0.0,0.0,190.131,-9.334,1,b'THE FREQUENCY',0.33504177703727017,4,118.008,b'The Frequency',b'Stop It'
4160,0,5,0.0,209.73669,0.0,0.432,202.966,-20.349,0,b'The Hokum Boys Vol. 1939',0.0,4,116.096,b'The Hokum Boys',"b""Ain't Goin' To Beg You For That Stuff"""
4161,1985,2,0.0,159.65995,0.0,2.572,155.429,-5.612,1,b'Cut The Crap',0.6011860594553833,4,150.871,b'The Clash',b'Life Is Wild'
4162,0,10,0.0,218.17424,0.0,0.0,210.239,-11.382,0,b'Karaoke : The Best Of Hip-Hop Volume 7',0.5088131950100051,4,91.001,b'Karaoke (Made famous by DMX)',"b""Ruff Ryder's Anthem (Guide Vocal)"""
4163,2005,5,0.0,286.4322,0.0,0.293,264.423,-8.1,1,"b""Time Doesn't Notice""",0.3449848106181245,4,87.106,b'No Address',b'Pretty Girl (Amended Version)'
4164,0,0,0.0,113.99791,0.0,0.0,108.989,-6.465,1,b'Kinderlieder Vol.2',0.34821500783441534,3,160.114,b'Frederik',b'Es klappert die M\xc3\xbchle'
4165,0,10,0.0,184.34567,0.0,0.224,182.219,-12.041,1,b'Riddim Driven: Sunlight',0.4126997646481193,3,124.556,b'Nicky B',b'I Only Want To Love You'
4166,0,2,0.0,290.53342,0.0,0.0,281.217,-14.28,0,b'Punch The Big Guy',0.3453688250860783,4,91.496,b'John Stewart',b'Price Of The Fire'
4167,0,7,0.0,247.48363,0.0,0.256,243.293,-5.154,1,b'Elemental Evil',0.34977634545642816,4,86.061,b'Hinge',b'Pork Chop Sandwich'
4168,2005,3,0.0,193.35791,0.0,0.287,185.417,-7.474,1,b'Holiday Machine',0.35842358619956016,1,106.14,b'Bottom Of The Hudson',b'One of Us'
4169,0,7,0.0,191.99955,0.0,0.142,181.278,-8.045,1,b'Blood & Fire: Hit Sounds From The Observer Station 1970-1978',0.3857876145843115,4,147.791,b'Delroy Wilson',b'Half Way Up The Stairs'
4170,1980,0,0.0,165.98159,0.0,0.16,160.02,-20.394,1,b'Nurds',0.37225120793006455,4,34.335,b'The Roches',"b""It's Bad For Me (Album Version)"""
4171,2007,0,0.0,530.12853,0.0,0.189,517.613,-5.432,1,b'Break The Ice: Dance Remixes',0.6072572795814319,4,130.012,b'Britney Spears',b'Break The Ice'
4172,2004,0,0.0,38.922,0.0,0.0,38.922,-18.406,1,b'Music for Nature Documentaries',0.41478065907349704,1,83.412,b'Rhian Sheehan',b'Untitled'
4173,0,9,0.0,202.05669,0.0,0.589,194.02,-10.415,1,b'Samba Enredo Du Carnaval De Rio',0.0,4,139.344,b'Samba Enredo',b'Estacao Primeira Da Mangueira_ Viva Do Samba'
4174,2006,6,0.0,235.25832,0.0,0.194,221.675,-7.676,0,b'The Project',0.3313731698994171,3,71.14,b'Rishi Rich',b'Sorry Feat. Rafaqat Ali Khan'
4175,2003,10,0.0,326.79138,0.0,3.175,307.908,-10.854,0,b'Peas And Collards',0.29626895431146333,4,150.243,b'JennyAnyKind',"b""I'm On The Run"""
4176,0,10,0.0,225.30567,0.0,2.63,209.072,-36.577,1,b'Mefistofele',0.0,4,39.187,b'Mich\xc3\xa8le Crider;Eleonora Jankovic;Vincenzo La Scola;Riccardo Muti',b'Mefistofele/La luna immobile'
4177,2008,8,0.0,119.7971,0.0,0.228,112.205,-5.261,1,b'Misfortunes',0.4921322209638422,4,150.006,b'This Is Hell',b'RECKLESS'
4178,2005,7,0.0,216.45016,0.0,0.253,208.515,-2.756,1,"b""What's Your Damage?""",0.3734642277637134,4,174.942,b'Test Icicles',"b""What's Your Damage?"""
4179,0,7,0.0,217.39057,0.0,0.2,211.226,-6.553,1,b'Magic',0.35334546906553205,4,149.897,b'Michal',b'Stay With Me'
4180,1992,3,0.0,232.77669,0.0,0.0,217.977,-22.42,1,b'Places In Time',0.3337708451653926,4,103.3,b'Michael Gettel',"b""Through Bucky's Eyes"""
4181,1999,10,0.0,222.56281,0.0,0.497,202.461,-5.724,0,b'Everything Is Nice: The Matador Records 10th Anniversary Anthology',0.42000107125091535,4,96.093,b'Non Phixion',b'Sleepwalkers'
4182,0,10,0.0,193.07057,0.0,0.0,176.414,-15.998,1,b'Have A Nice Weekend',0.453371188064994,4,170.114,b'Beres Hammond',b'Tender Lies'
4183,0,8,0.0,190.37995,0.0,0.0,180.332,-8.402,0,b'Making Moves',0.4426700046442795,4,121.015,b'Flame',"b""Don't Stop"""
4184,0,7,0.0,28.83873,0.0,0.897,28.839,-21.501,1,b'Gilad Atzmon presents: Artie Fishel & The Promised Band',0.0,1,100.08,b'Artie Fishel & The Promised Band',b'Artie In The Sky'
4185,0,7,0.0,184.34567,0.0,0.334,173.354,-9.584,1,b'Perfect Time',0.3858780577405268,3,135.124,b'Maire Brennan',b'The Big Rock (LP Version)'
4186,0,11,0.0,190.69342,0.0,0.0,180.791,-6.779,1,b'Les Bonapartes',0.3619179264135601,5,181.801,b'Les Bonapartes',b'Welcome'
4187,0,1,0.0,340.40118,0.0,0.113,333.351,-10.345,1,b'Illadelph Halflife',0.6002824907473767,4,98.008,b'The Roots',b'One Shine'
4188,0,2,0.0,184.81587,0.0,0.0,176.193,-6.215,1,b'Royal Bubble Orchestra',0.3150193131941734,3,94.055,b'Royal Bubble Orchestra',b'Too Bad'
4189,1953,9,0.0,100.8322,0.0,0.293,94.65,-13.624,1,"b""Georges Brassens: Le si\xc3\xa8cle d'or""",0.3942896621203247,4,75.064,b'Georges Brassens',b'Comme hier'
4190,2009,8,0.0,328.85506,0.0,0.0,320.726,-7.155,1,b'Imidiwan: Companions',0.47245177187094,3,93.325,b'Tinariwen',b'Tenhert'
4191,0,0,0.0,116.34893,0.0,0.461,113.209,-9.792,1,b'The Panic Is On: The Great American Depression As Seen By The Common Man',0.33109012633891616,4,112.896,b'Eddie Cantor',b'Cheer Up! Smile! Nertz!'
4192,2006,11,0.0,269.76608,0.0,0.0,250.746,-7.477,1,b'When You Were Young',0.8195882822285578,4,130.065,b'The Killers',b'When You Were Young'
4193,2008,11,0.0,309.83791,0.0,0.0,301.697,-5.692,1,b'Moving Mountains',0.8512338911268138,5,126.955,b'Usher',b'Moving Mountains'
4194,0,11,0.0,128.62649,0.0,0.065,123.6,-8.357,1,b'Bicentenario Blanco Vol. 1',0.33392987295115983,3,83.872,b'Varios',b'Te Parto el Alma (inter. El Tariacuri)'
4195,1987,0,0.0,246.80444,0.0,0.163,240.663,-19.802,1,b'The Wes Montgomery Trio',0.31577670284567727,4,137.11,b'The Wes Montgomery Trio',b'Satin Doll'
4196,0,7,0.0,367.49016,0.0,0.322,356.333,-9.102,1,b'The Wonderful World Of Casino Steel',0.3684550906517637,1,164.026,b'The Hollywood Brats',"b""Suckin' On Suzie"""
4197,0,5,0.0,103.47057,0.0,0.0,103.471,-6.302,1,b'Improvisation with myself_ volume1',0.310087326212534,1,111.042,b'Klimperei',b'M. tagu va au march\xc3\xa9'
4198,0,8,0.0,287.55546,0.0,0.671,281.681,-5.333,0,b'Pro*Pain',0.33343331327815184,7,69.313,b'Mars Ill',b'Saturday Night Special'
4199,0,11,0.0,206.21016,0.0,0.241,201.288,-12.146,1,b'Vifian presents Kisha',0.3499061970800659,4,139.914,b'Kisha',b'I singe dir es Lied'
4200,1991,10,0.0,187.14077,0.0,0.382,181.383,-15.89,1,b'Sweeter As the Years Go By',0.4011447414777875,4,97.761,b'Blind Willie Johnson',"b""Church_ I'm Fully Saved Today"""
4201,0,0,0.0,159.81669,0.0,0.164,156.845,-9.33,1,b'Mystic Stylez: The First Album',0.556477414706974,4,157.991,b'Three-6 Mafia',b'We Got Da Dope'
4202,2003,5,0.0,410.8273,0.0,0.0,408.079,-8.229,1,b'Live 2003',0.9160532282837347,4,138.038,b'Coldplay',b'A Rush Of Blood To The Head (Live In Sydney)'
4203,0,9,0.0,208.87465,0.0,0.862,190.531,-18.254,1,b'Living The Northern Summer',0.36150980217715184,4,109.196,b'Jim Chappell',b'Adventure No. 8'
4204,1998,7,0.0,311.30077,0.0,0.0,303.531,-6.791,1,b'Aquemini',0.5744970259575144,4,94.904,b'OutKast featuring George Clinton',b'Synthesizer'
4205,0,11,0.0,294.00771,0.0,0.0,288.328,-6.38,0,b'Feelin` Alone',0.40643172698688573,4,127.977,b'2-Gether feat. Sarinah',b'Feelin` Alone'
4206,1981,9,0.0,79.51628,0.0,0.0,79.516,-4.606,1,b'Live at The On Broadway 1982',0.5475067753178748,4,190.6,b'Black Flag',b'Room 13'
4207,0,0,0.0,191.89506,0.0,0.0,189.463,-3.631,1,b'Tha Remixes Vol. 20',0.3028554195218622,4,130.149,b'DJ Nasty',b'Shawty Get Loose'
4208,0,7,0.0,248.45016,0.0,0.0,233.906,-7.836,1,b'Seasons',0.456631398490122,4,124.04,b'T-Bone',b'Blue Moon'
4209,0,2,0.0,91.61098,0.0,0.329,83.11,-16.548,0,b'Vihuela Fantasies - Roots Of The Classical Guitar Series',0.0,1,107.016,b'Terry Muska',b'Fantasia 6: Mudarra'
4210,0,2,0.0,229.61587,0.0,2.897,222.18,-16.113,0,b'Live On The Road',0.2179936383917491,3,78.109,b'Mike Vax',b'Speak Low'
4211,1993,0,0.0,349.23057,0.0,0.439,332.823,-13.752,1,b'Rustic Technology',0.31724842518014,3,100.329,b'Grant Geissman',b'Silent Movies (Album Version)'
4212,0,5,0.0,199.13098,0.0,4.394,189.568,-10.646,1,b'Hot To Trot',0.38314073102074364,4,49.565,b'Commander Cody And His Lost Planet Airman',b'Riot In Cell Block N.9'
4213,0,6,0.0,121.91302,0.0,0.38,119.496,-11.534,1,b'Blue Mountains',0.38763547770598455,4,102.769,b'John Davis',"b""We've Got It All"""
4214,0,2,0.0,455.02649,0.0,0.438,443.71,-17.604,1,b'Classical Healing - Tom Barabas',0.39362217173199315,4,100.148,b'Tom Barabas',b'Canon In D'
4215,0,7,0.0,233.53424,0.0,0.34,219.481,-5.815,1,b'Southern Shades Of Blue Volume II',0.3288260851657054,5,137.496,b'Big Mike Griffin',"b""Sittin' Here With Nothing"""
4216,0,10,0.0,265.37751,0.0,0.218,259.268,-6.089,0,b'More Luv',0.35045449016341074,4,147.882,b'Rocker-T',b'Jah The Only One'
4217,1993,11,0.0,202.91873,0.0,3.454,183.13,-18.65,1,b'Drawing Down the Moon',0.42747924145936206,4,130.955,b'Beherit',b'Lord of Shadows and Golden Wood'
4218,1996,0,0.0,297.66485,0.0,0.0,289.675,-9.032,1,"b""Martin Scorsese Presents The Blues: Keb' Mo'""",0.4722812106508984,3,106.802,"b""Keb' Mo'""",b'Dangerous Mood'
4219,0,6,0.0,190.4322,0.0,0.142,183.391,-8.464,0,b'Save The Last Dance 2 Soundtrack',0.9082026192084819,5,116.012,b'Rihanna',b'The Hotness (ft. Shontelle)'
4220,0,1,0.0,642.92526,0.0,6.362,636.894,-21.908,1,b'Verdi Arias',0.2912648117531004,7,155.641,b'Ram\xc3\xb3n Vargas',"b""Quando io leggio... Son gli ebbri... O mio castel... Nell'argilla..."""
4221,0,7,0.0,189.88363,0.0,0.427,185.429,-8.445,0,b'Greatest Hits 2',0.3707476836905326,4,106.449,b'Fruko Y Sus Tesos',b'Lontananza'
4222,2007,3,0.0,213.13261,0.0,0.0,208.922,-14.254,1,b'The Dusty Foot On The Road',0.5368622736318177,3,100.567,"b""K'Naan""",b'Is It A Myth?'
4223,2005,4,0.0,192.78322,0.0,0.241,189.486,-14.05,0,b'Le Roi de la Bossa Nova',0.3475475805256747,1,124.842,b'Luiz Bonfa',b'Samba De Duas Notas'
4224,0,0,0.0,191.42485,0.0,0.292,184.715,-18.283,1,b'Visans Gyllene Tid',0.0,1,113.01,b'Sven Scholander',b'Melangt\xc3\xa4ras int\xc3\xa5g i Kallsta'
4225,0,2,0.0,187.03628,0.0,0.13,183.211,-5.252,1,b'Birch - Gangsta Rock Riddim',0.5421751655888957,3,114.318,b'Shaggy',b'Still Caah Nicer Dan Yard'
4226,0,9,0.0,976.56118,0.0,3.39,970.641,-19.303,1,b'Gershwin Greatest Hits',0.3794914243468252,4,127.579,b'Arthur Fiedler;Earl Wild;Pasquale Cardillo',b'Rhapsody In Blue'
4227,2004,0,0.0,206.94159,0.0,0.073,203.395,-3.568,1,b'Size Matters',0.49007958418342873,4,112.77,b'Helmet',b'Everybody Loves You'
4228,0,11,0.0,166.26893,0.0,0.18,162.458,-11.207,0,b'Say What You Will  Clarence...Karl Sold The Truck',0.4667756219262354,4,70.778,b'Soul Asylum',b'Long Day (Album Version)'
4229,0,8,0.0,148.79302,0.0,0.16,145.334,-12.845,1,b'Smoke! Smoke! Smoke!',0.31364777110715686,4,40.875,b'Tex Williams',b'Castle Of My Dreams'
4230,2001,0,0.0,243.722,0.0,2.038,229.663,-8.141,1,b'The Herethereafter',0.40120964244598245,4,116.123,b'Miranda Lee Richards',b'The Long Goodbye'
4231,1995,9,0.0,159.60771,0.0,0.392,146.326,-8.503,1,"b'Brest of"" (Tout \xc3\xa7a pour \xc3\xa7a)'",0.357663447690192,4,103.005,b'Miossec',b'Que Devient Ton Poing Quand Tu Tends Les Doigts'
4232,2004,2,0.0,232.48934,0.0,0.206,223.893,-11.199,1,b'AOL Sessions',0.5789935486635668,1,85.006,b'The Cure',b'Lost'
4233,0,8,0.0,203.4673,0.0,0.0,195.164,-4.295,0,b'Halt mich',0.0,4,99.995,b'Herbstrock',b'Halt mich'
4234,0,0,0.0,508.65587,0.0,0.104,495.496,-18.495,1,b'Take Me To Paradise',0.0,4,129.818,b'Will To Will',"b""Take Me To Paradise (Nicky Scanni's Garage Mix)"""
4235,1995,2,0.0,252.83873,0.0,0.444,247.188,-6.575,1,b'Paradise In Me',0.45121923689083615,4,87.495,"b""K's Choice""",b'A Sound That Only You Can Hear'
4236,0,7,0.0,229.35465,0.0,0.0,224.972,-4.268,1,b'Reggae Max',0.29939278719775364,4,91.995,b'Tyrone Taylor',"b""I'm A Believer"""
4237,2002,7,0.0,482.55955,0.0,0.2,444.685,-11.985,1,b'Thrill Me',0.3936423099322644,3,0.0,b'Junior Jack',"b""Thrill Me (Atfc's Jackhammer Re-Rub)"""
4238,0,9,0.0,214.17751,0.0,0.391,202.919,-6.956,0,b'Sony Connect Set',0.43069704628908106,4,88.282,b'K-OS',b'Sunday Morning (Sony Connect Set)'
4239,2008,0,0.0,146.442,0.0,2.026,135.494,-20.178,0,b'The Other Boleyn Girl',0.3504766308393098,3,130.183,b'Paul Cantelon',b'The Other Boleyn Girl - Opening Titles'
4240,2005,2,0.0,213.34159,0.0,0.0,202.739,-5.972,1,b'Are You Ready',0.4479354804795022,4,189.068,b'Blue Rodeo',b'Up On That Cloud'
4241,1967,7,0.0,349.72689,0.0,0.241,320.284,-12.939,0,b'Happenings',0.39329271144154976,5,86.446,b'Bobby Hutcherson',b'Maiden Voyage (Rudy Van Gelder Edition) (2006 Digital Remaster)'
4242,0,11,0.0,197.0673,0.0,0.261,193.765,-10.325,1,b'Explosion de Gaitas',0.15720769398960005,1,65.316,b'Rincon Morales',b'Gaita Gaitero'
4243,0,0,0.0,153.49506,0.0,0.183,153.495,-7.09,0,b'Eclipse of Ages Into Black',0.4296896292340641,4,99.805,b'Goatwhore',b'Liar of Nastrond'
4244,1980,10,0.0,137.45587,0.0,0.293,131.454,-11.636,0,b'Message In A Box',0.6154544615535558,4,159.106,b'The Police',b'Man In A Suitcase'
4245,1981,7,0.0,238.602,0.0,0.229,230.394,-6.692,0,b'Somewhere In England',0.5416025025152893,4,71.756,b'George Harrison',b'Baltimore Oriole (2004 Digital Remaster)'
4246,1959,6,0.0,147.17342,0.0,0.305,139.662,-9.378,1,b'Essential Christmas',0.45608051982394404,1,137.99,b'Connie Francis',"b""Baby's First Christmas"""
4247,0,1,0.0,350.11873,0.0,0.0,350.119,-7.063,1,b'Southern Slang (Chopped & Screwed)',0.5425339931632684,4,109.791,b'D.O.W.N.',b'Freeword'
4248,0,7,0.0,376.99873,0.0,7.506,343.226,-3.811,1,b'Definitely Maybe',0.5533936630558898,4,100.382,b'Oasis',b'Columbia'
4249,0,5,0.0,413.07383,0.0,0.0,400.178,-10.999,1,b'Tomorrow: Barretto Live',0.3832114222159265,3,82.815,b'Ray Barretto',b'Vaya (Live At The Beacon Theatre)'
4250,2008,6,0.0,269.63546,0.0,0.121,264.104,-8.425,0,b'Faultline',0.40919265410573935,3,151.945,b'Adrienne Pierce',b'Laundry & Dishes'
4251,1959,8,0.0,130.01098,0.0,0.316,120.581,-23.581,0,b'Afro Roots',0.36005330653898404,4,120.446,b'Mongo Santamaria',b'Los Conguitos'
4252,1998,2,0.0,289.25342,0.0,0.0,276.457,-6.407,1,b'Aquemini',0.5744970259575144,4,156.688,b'OutKast',"b'Return Of The ""G'"
4253,1953,5,0.0,183.06567,0.0,0.345,178.875,-13.164,1,b'And... R&B was born',0.3191196017893604,3,96.731,b'Guitar Slim',b'The Things That I Used To Do'
4254,0,6,0.0,263.33995,0.0,0.287,258.85,-6.974,1,b'Pa Goza Con Fruko',0.3707476836905326,4,219.796,b'Fruko Y Sus Tesos',"b""Fruko's  Boogaloo"""
4255,2009,4,0.0,230.53016,0.0,0.0,228.026,-4.213,1,b'Guilt',0.5249949644384527,5,127.779,b'MIMS',b'Life Of A Star'
4256,0,7,0.0,60.89098,0.0,0.0,60.891,-18.852,0,b'Heritage - R\xc3\xa9cital N\xc2\xb05 & 6 - BAM (1958-1959)',0.14519082979005074,4,127.14,b'Jacques Douai',b'Pauvre Jean'
4257,0,2,0.0,198.45179,0.0,0.607,190.508,-10.333,1,b'Mis Mejores Canciones - 17 Super Exitos',0.5458659170701919,4,104.795,b'Selena',b'Estoy Contigo'
4258,0,2,0.0,90.38322,0.0,0.339,84.196,-19.661,1,b'In the Blue of My Dreams',0.0,4,92.005,b'Dave Rave_ Mark McCarron',b'Face'
4259,0,7,0.0,152.92036,0.0,2.13,149.066,-7.433,0,b'Honey Hitters',0.3400461538173161,4,93.105,b'I.N.T.',b'Big Sister'
4260,1970,0,0.0,245.44608,0.0,0.386,235.59,-12.135,1,b'Sing Brother Sing',0.3490378943527972,4,100.799,b'The Edgar Broughton Band',b'Aphrodite (1999 Digital Remaster)'
4261,2006,4,0.0,283.76771,0.0,7.488,278.245,-7.827,0,b'Grounded',0.34829519678616305,5,133.326,b'TEN MADISON',b'Leaving Melbourne'
4262,0,1,0.0,370.85995,0.0,0.0,364.495,-14.03,1,b'Akh Larh Gayee',0.3244308919925855,4,101.13,b'Malkit Singh',b'Akh Larh Gayee'
4263,0,7,0.0,162.08934,0.0,0.409,153.292,-13.136,1,b'Para Sempre',0.3205201351139909,5,125.224,b'Quinteto Violado',b'Galope A Beira Mar'
4264,1999,5,0.0,264.64608,0.0,0.078,248.842,-7.101,1,b'Mobb Muzik (Clean Version)',0.5001193350750798,4,93.976,b'Mobb Deep',b'Where Ya Heart At'
4265,0,4,0.0,279.84934,0.0,0.0,276.457,-12.891,0,b'Festejo...desde la piel',0.23609882032755578,4,136.874,b'Alturas',b'A ti'
4266,2008,11,0.0,217.28608,0.0,0.571,203.976,-4.35,0,b'Prayer Of A Common Man',0.5048551544436319,4,94.007,b'Phil Vassar',b'This Is My Life'
4267,1988,5,0.0,247.11791,0.0,2.287,233.117,-8.016,1,b'Mademoiselle Chante',0.39819671744709595,5,130.272,b'Patricia Kaas',b'Elle Voulait Jouer Cabaret'
4268,2009,10,0.0,441.7824,0.0,0.179,428.083,-12.712,1,b'Metropolitain',0.41463136850923055,4,115.212,b'Kyle Eastwood',b'Samba de Paris'
4269,1992,8,0.0,230.60853,0.0,0.073,226.667,-4.438,1,b'Music Bank',0.5829215764506247,4,124.144,b'Alice In Chains',b'God Smack'
4270,1997,4,0.0,125.25669,0.0,0.444,119.931,-13.386,1,b'Songs For Girls To Sing',0.35144954073431905,4,146.909,"b""The Cat's Miaow""",b'Portland_ Oregon'
4271,0,2,0.0,174.18404,0.0,0.462,158.778,-7.458,1,b'Rolling Stones Instrumental Renditions',0.3109209626445081,4,103.047,b'Wild Horses',"b""Mother's Little Helper"""
4272,2005,11,0.0,233.92608,0.0,0.0,224.438,-4.148,0,"b""What The Game's Been Missing!""",0.5314367365425635,5,99.742,b'Juelz Santana',"b""Lil' Boy Fresh"""
4273,2007,11,0.0,223.68608,0.0,0.188,211.702,-7.331,1,b'Sun Shower',0.3494763271978497,4,130.129,b'Busdriver',b'Sun Shower (Single Version)'
4274,2009,10,0.0,329.37751,0.0,0.0,318.537,-16.849,0,b'Two-Shade',0.28302708862330006,3,94.978,b'Gerald Clayton',b'All Of You'
4275,0,5,0.0,114.1024,0.0,0.212,107.108,-9.619,1,b'Br\xc3\xb6derna Djup - Vi bor p\xc3\xa5 landet',0.24735931919995893,4,199.675,b'Br\xc3\xb6derna Djup',b'Ovanl\xc3\xa4r'
4276,0,11,0.0,316.99546,0.0,0.0,299.816,-12.377,0,"b""Tomcattin'""",0.437987748288433,4,123.415,b'Blackfoot',b'Dream On (LP Version)'
4277,0,11,0.0,306.59873,0.0,0.0,306.599,-8.656,0,b'Juke Trax Online Vol. 4',0.3668472075699554,4,160.046,b'DJ Rashad',b'Juke Appeal'
